Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1584.0,OUT018
DRC01,-1024.0,OUT010
FDB15,5576.0,OUT027
NCA17,3840.0,OUT027
FDF10,2406.0,OUT046
FDR26,4280.0,OUT027
FDI02,1944.0,OUT049
NCM54,132.0,OUT010
FDF14,2438.0,OUT013
FDJ33,72.0,OUT010
FDM20,4018.0,OUT035
FDC03,4596.0,OUT027
NCX05,1874.0,OUT046
NCM41,2934.0,OUT027
NCU29,454.0,OUT010
FDQ59,1508.0,OUT017
FDH46,-216.0,OUT010
FDH09,872.0,OUT013
NCD06,692.0,OUT045
FDC15,2586.0,OUT035
DRD37,2212.0,OUT027
FDT28,3788.0,OUT027
FDR28,4106.0,OUT027
FDT38,1496.0,OUT017
FDV34,2736.0,OUT027
FDY52,1176.0,OUT035
FDB34,1392.0,OUT013
DRL23,1422.0,OUT018
DRB24,2474.0,OUT046
FDJ50,910.0,OUT046
FDQ49,2654.0,OUT035
FDP20,2130.0,OUT035
FDV19,4034.0,OUT027
NCR54,3020.0,OUT045
FDO09,2234.0,OUT010
FDS57,1986.0,OUT018
FDN10,1988.0,OUT049
FDV23,2100.0,OUT049
FDY28,3524.0,OUT049
DRG51,2616.0,OUT013
FDD45,-420.0,OUT019
NCL18,4476.0,OUT027
NCM29,2120.0,OUT013
FDF17,4556.0,OUT027
FDE22,2672.0,OUT017
FDQ22,744.0,OUT017
FDS01,2884.0,OUT013
FDW35,2132.0,OUT027
FDJ33,2046.0,OUT046
NCF54,2866.0,OUT035
FDE09,1798.0,OUT013
NCE06,2476.0,OUT045
DRH49,1420.0,OUT049
FDY43,2614.0,OUT045
NCT05,4124.0,OUT017
FDZ34,2952.0,OUT045
FDL38,1460.0,OUT017
FDZ31,3156.0,OUT017
FDR14,1036.0,OUT035
NCN54,1388.0,OUT049
NCC42,3676.0,OUT027
FDK08,1748.0,OUT017
FDP59,1780.0,OUT013
FDV22,2698.0,OUT035
FDD33,3822.0,OUT035
DRE60,5012.0,OUT027
FDK52,3590.0,OUT046
FDA02,2370.0,OUT017
FDM56,1856.0,OUT049
FDE57,2362.0,OUT035
FDM32,1364.0,OUT045
NCQ30,3396.0,OUT027
FDQ27,3188.0,OUT027
FDT60,3436.0,OUT027
FDU43,3948.0,OUT049
NCO55,1844.0,OUT035
FDG02,2952.0,OUT045
FDJ28,3056.0,OUT013
FDP40,1772.0,OUT045
FDJ38,2996.0,OUT045
NCC54,3906.0,OUT017
NCZ41,2018.0,OUT046
FDK38,472.0,OUT019
FDU52,2492.0,OUT013
FDC40,1310.0,OUT046
NCR30,1312.0,OUT017
NCN18,1878.0,OUT017
FDB50,1392.0,OUT035
FDG04,3076.0,OUT013
FDR26,2954.0,OUT035
NCT17,2704.0,OUT018
FDX35,5076.0,OUT027
FDS12,2022.0,OUT046
NCZ29,3452.0,OUT027
FDB38,718.0,OUT010
FDP12,716.0,OUT013
FDP22,794.0,OUT046
FDS26,3822.0,OUT018
FDR52,3102.0,OUT046
DRJ13,2574.0,OUT046
FDU48,3532.0,OUT027
FDE29,1114.0,OUT035
NCT29,2048.0,OUT049
DRK37,2706.0,OUT018
FDK55,1438.0,OUT046
FDR07,1558.0,OUT046
FDO21,5060.0,OUT027
FDK46,4212.0,OUT049
FDB12,1524.0,OUT045
FDT31,4506.0,OUT027
FDJ33,1956.0,OUT045
FDC26,3192.0,OUT027
NCQ02,2912.0,OUT045
FDP08,1186.0,OUT010
FDB11,5012.0,OUT027
FDV55,2356.0,OUT013
FDW20,2056.0,OUT049
NCJ18,-12.0,OUT019
FDC41,932.0,OUT018
FDE14,3136.0,OUT027
FDG35,2876.0,OUT013
FDF45,1150.0,OUT035
FDS19,2760.0,OUT027
FDS58,700.0,OUT019
FDA26,3634.0,OUT017
FDM32,1532.0,OUT049
FDL45,2038.0,OUT046
FDZ55,2648.0,OUT049
FDY37,2420.0,OUT049
FDO46,3102.0,OUT046
FDQ60,1970.0,OUT046
FDA19,1796.0,OUT018
FDL15,2470.0,OUT046
FDM10,3078.0,OUT018
NCL05,822.0,OUT017
DRK49,-1196.0,OUT010
NCE18,5416.0,OUT027
FDG40,696.0,OUT049
DRI59,3430.0,OUT045
FDK28,4140.0,OUT035
NCD06,-1140.0,OUT019
FDO11,2112.0,OUT019
FDK27,1934.0,OUT046
FDT43,2288.0,OUT027
FDD38,1424.0,OUT018
FDA16,3580.0,OUT049
FDL14,3956.0,OUT027
NCM17,836.0,OUT049
FDD20,1910.0,OUT045
FDA40,1396.0,OUT045
FDL43,1192.0,OUT045
FDV15,1552.0,OUT045
FDE52,1522.0,OUT046
NCL17,374.0,OUT010
NCJ31,3668.0,OUT045
FDR60,1178.0,OUT045
NCA18,1990.0,OUT035
FDS21,2548.0,OUT027
FDW09,1472.0,OUT035
FDL26,2590.0,OUT035
FDS47,1140.0,OUT018
FDC39,3254.0,OUT046
FDT51,1986.0,OUT035
FDK40,4290.0,OUT035
NCG19,3620.0,OUT045
FDZ07,1078.0,OUT046
FDF08,2936.0,OUT027
FDO04,948.0,OUT013
FDK41,1050.0,OUT018
FDP15,4124.0,OUT049
NCD43,1408.0,OUT018
NCP18,2404.0,OUT013
FDZ51,1574.0,OUT046
DRH13,1886.0,OUT035
FDF38,660.0,OUT045
NCI43,748.0,OUT045
FDM38,2272.0,OUT027
FDS03,1084.0,OUT013
DRJ47,2824.0,OUT017
FDT50,-308.0,OUT010
FDV02,2750.0,OUT046
NCG18,1836.0,OUT017
FDW52,2686.0,OUT046
FDS40,762.0,OUT035
FDN31,3182.0,OUT017
FDA37,1944.0,OUT045
FDA15,3962.0,OUT046
FDL39,2938.0,OUT046
FDJ53,1868.0,OUT045
FDX22,3418.0,OUT013
NCZ42,3662.0,OUT045
FDD56,4284.0,OUT027
FDD40,3228.0,OUT017
FDS50,3512.0,OUT013
NCN14,2940.0,OUT013
FDT15,2988.0,OUT013
NCS18,3184.0,OUT027
NCO26,-82.0,OUT010
FDF58,736.0,OUT018
NCB19,1420.0,OUT013
FDH26,2408.0,OUT017
DRB24,3884.0,OUT027
FDA49,1112.0,OUT018
FDB32,1468.0,OUT045
FDI36,3268.0,OUT017
NCA17,470.0,OUT010
FDH22,2010.0,OUT013
NCM26,2162.0,OUT018
FDT15,4408.0,OUT027
FDB16,1126.0,OUT018
NCP54,3424.0,OUT027
FDJ36,1712.0,OUT013
FDO28,1832.0,OUT045
FDU09,980.0,OUT013
FDF29,2100.0,OUT017
FDY08,2296.0,OUT013
DRJ59,354.0,OUT018
FDT23,2784.0,OUT027
FDU15,420.0,OUT018
FDT47,1648.0,OUT013
FDI53,732.0,OUT019
FDR59,3904.0,OUT018
FDD53,824.0,OUT035
FDY51,3568.0,OUT017
FDT04,740.0,OUT049
FDU51,2956.0,OUT049
FDG14,2608.0,OUT035
NCU06,3564.0,OUT045
DRG25,2970.0,OUT046
DRH49,1502.0,OUT035
FDN15,2330.0,OUT035
FDL43,964.0,OUT018
NCT18,2996.0,OUT049
NCB31,4124.0,OUT013
FDK57,2040.0,OUT035
FDY04,748.0,OUT019
NCP54,1966.0,OUT046
FDF41,3864.0,OUT013
FDM01,1616.0,OUT045
FDW03,1660.0,OUT045
FDF28,1944.0,OUT045
FDY37,2426.0,OUT017
FDQ03,3896.0,OUT017
FDP51,3416.0,OUT027
FDJ40,1938.0,OUT017
FDC32,1604.0,OUT049
DRI49,2740.0,OUT027
NCW54,1008.0,OUT017
FDF09,752.0,OUT017
FDP45,3728.0,OUT018
DRJ23,2684.0,OUT018
FDS59,1942.0,OUT017
FDY08,2258.0,OUT046
FDX16,2512.0,OUT049
FDY16,2690.0,OUT018
FDK32,2626.0,OUT035
FDQ22,666.0,OUT013
NCC31,2204.0,OUT018
FDG58,2596.0,OUT049
DRF48,3022.0,OUT013
DRH36,1304.0,OUT049
NCR30,1366.0,OUT035
FDB03,1940.0,OUT019
FDZ28,3518.0,OUT027
FDR35,3250.0,OUT017
DRD15,5084.0,OUT027
FDJ33,132.0,OUT019
FDA56,-4.0,OUT010
FDP56,814.0,OUT046
NCT30,814.0,OUT046
FDK15,1706.0,OUT017
FDH44,2116.0,OUT018
FDV01,2536.0,OUT013
DRG03,2526.0,OUT017
FDG50,2904.0,OUT027
FDR16,1522.0,OUT010
FDZ60,1734.0,OUT046
DRG03,2372.0,OUT045
FDS56,3934.0,OUT018
FDU33,716.0,OUT045
DRD27,1742.0,OUT035
FDW22,3598.0,OUT046
DRA24,2572.0,OUT045
FDF38,824.0,OUT049
FDX48,2540.0,OUT013
FDS58,2334.0,OUT018
FDC32,1502.0,OUT046
NCQ29,4034.0,OUT045
DRK39,1078.0,OUT018
NCS38,1924.0,OUT017
DRO47,1812.0,OUT013
DRG27,2148.0,OUT027
FDC57,4532.0,OUT027
FDS55,2346.0,OUT046
NCJ06,1640.0,OUT018
FDO01,240.0,OUT019
NCM55,2862.0,OUT045
FDC52,2592.0,OUT049
FDQ15,1256.0,OUT045
NCT30,2236.0,OUT027
NCR42,2008.0,OUT027
FDD28,1094.0,OUT035
FDQ34,1760.0,OUT049
FDZ12,3708.0,OUT027
DRE13,-492.0,OUT019
NCN07,232.0,OUT019
FDM28,3006.0,OUT035
FDI10,2872.0,OUT017
FDQ25,2792.0,OUT013
FDA38,1910.0,OUT010
DRI13,3532.0,OUT049
FDY20,2952.0,OUT027
NCZ53,3110.0,OUT035
NCM31,2312.0,OUT013
DRB01,3088.0,OUT017
DRF37,4138.0,OUT046
NCF42,2888.0,OUT049
FDF16,2044.0,OUT018
FDB41,872.0,OUT013
FDR34,3680.0,OUT013
FDR15,2252.0,OUT018
NCV42,-96.0,OUT019
FDW51,3536.0,OUT035
FDU36,1670.0,OUT017
FDX60,1412.0,OUT049
FDY03,2002.0,OUT035
FDW55,3896.0,OUT045
FDT01,1342.0,OUT010
FDG58,2536.0,OUT013
FDK21,4044.0,OUT017
NCS41,996.0,OUT019
FDS10,2806.0,OUT045
NCT53,2634.0,OUT046
FDJ28,2744.0,OUT018
FDX44,1340.0,OUT045
FDT20,372.0,OUT018
FDO44,1916.0,OUT017
NCX17,3796.0,OUT049
FDY01,1998.0,OUT017
FDJ12,4816.0,OUT027
DRK35,396.0,OUT018
FDD47,796.0,OUT019
NCM53,1846.0,OUT035
FDO45,1500.0,OUT013
NCM42,-180.0,OUT010
FDE04,2926.0,OUT046
NCI30,5352.0,OUT027
FDZ19,2788.0,OUT013
FDW57,2884.0,OUT013
FDA25,1724.0,OUT013
FDT22,942.0,OUT046
FDP51,1980.0,OUT013
FDD48,3312.0,OUT027
FDY39,3090.0,OUT035
FDO48,1660.0,OUT010
FDD23,4320.0,OUT027
DRN35,2072.0,OUT027
FDT01,3548.0,OUT035
FDC20,-1030.0,OUT010
DRJ35,1222.0,OUT035
FDB32,1534.0,OUT046
FDL24,2822.0,OUT046
NCV42,1914.0,OUT035
FDZ46,1766.0,OUT046
FDC15,2476.0,OUT013
FDD08,-1284.0,OUT019
FDY50,1524.0,OUT049
FDD36,1940.0,OUT013
FDG57,2256.0,OUT027
FDL21,472.0,OUT018
FDN16,3140.0,OUT027
FDJ09,2176.0,OUT027
FDS01,946.0,OUT010
FDV33,4264.0,OUT017
DRE12,1928.0,OUT017
FDR07,1588.0,OUT013
FDP48,1062.0,OUT010
NCB55,1070.0,OUT035
FDQ08,1072.0,OUT013
FDR34,3846.0,OUT035
FDO33,1806.0,OUT046
FDP13,612.0,OUT045
FDX12,4000.0,OUT049
NCT06,2748.0,OUT049
FDR16,1532.0,OUT019
FDE36,2570.0,OUT046
FDZ36,3084.0,OUT049
FDV13,1404.0,OUT045
NCZ17,750.0,OUT035
FDU56,2832.0,OUT045
FDM09,2896.0,OUT035
FDV02,2828.0,OUT017
FDS34,1454.0,OUT018
FDA11,1644.0,OUT049
FDP09,3454.0,OUT017
FDB29,3336.0,OUT027
FDT19,2876.0,OUT017
DRH15,832.0,OUT017
FDY38,3746.0,OUT046
FDF14,3868.0,OUT027
FDN48,-410.0,OUT010
FDQ12,3672.0,OUT013
NCJ43,2670.0,OUT045
FDE17,580.0,OUT019
FDB05,4056.0,OUT035
FDH10,2976.0,OUT045
NCR06,802.0,OUT017
FDU32,1664.0,OUT018
FDD56,2900.0,OUT049
FDO36,2588.0,OUT018
FDH16,-432.0,OUT010
FDX10,364.0,OUT018
FDZ37,1588.0,OUT017
FDU31,1596.0,OUT010
DRC49,2324.0,OUT049
FDL15,2350.0,OUT045
FDN32,1068.0,OUT019
DRH59,2652.0,OUT027
NCU29,2456.0,OUT049
FDR37,1076.0,OUT019
FDS14,2212.0,OUT018
FDU02,5024.0,OUT027
FDJ08,3178.0,OUT035
NCZ06,3914.0,OUT045
FDO31,1484.0,OUT049
FDH31,1408.0,OUT018
FDS58,2702.0,OUT017
NCA53,2272.0,OUT027
FDF50,3134.0,OUT046
NCW42,3620.0,OUT049
NCQ17,2390.0,OUT045
FDK51,3888.0,OUT018
NCW41,602.0,OUT010
NCR29,1012.0,OUT017
FDB08,636.0,OUT019
FDA40,2880.0,OUT027
FDL14,2284.0,OUT018
FDB47,3290.0,OUT046
FDO03,3802.0,OUT035
DRK13,1204.0,OUT019
FDX13,2006.0,OUT010
FDF52,2910.0,OUT046
FDT11,3072.0,OUT013
FDB08,2578.0,OUT013
FDQ28,2244.0,OUT018
FDD29,3912.0,OUT045
NCQ29,5560.0,OUT027
NCO02,1092.0,OUT013
FDR56,1228.0,OUT010
NCM54,2108.0,OUT049
FDP51,2058.0,OUT035
FDT38,1400.0,OUT013
FDZ20,3714.0,OUT018
FDJ53,1952.0,OUT013
FDX13,4036.0,OUT049
FDP58,3602.0,OUT035
NCK31,-1024.0,OUT019
FDA35,1742.0,OUT018
FDV37,2908.0,OUT018
NCO07,4832.0,OUT027
FDA20,2884.0,OUT045
FDZ59,2856.0,OUT035
NCY17,832.0,OUT017
FDQ28,2628.0,OUT035
FDV35,2544.0,OUT017
FDQ36,662.0,OUT013
FDD34,2316.0,OUT018
FDK51,4108.0,OUT045
FDV31,2878.0,OUT035
FDR04,1690.0,OUT035
FDR14,996.0,OUT049
DRC36,914.0,OUT010
FDE39,40.0,OUT019
FDP57,1780.0,OUT049
FDE57,2270.0,OUT046
NCN18,1786.0,OUT046
NCQ05,2112.0,OUT018
FDW47,2026.0,OUT035
FDV46,2346.0,OUT035
NCP29,940.0,OUT045
FDE09,1496.0,OUT018
NCU06,5068.0,OUT027
FDT19,866.0,OUT010
DRF15,2528.0,OUT017
DRI51,2732.0,OUT013
NCX54,1704.0,OUT013
DRE01,3812.0,OUT013
NCB07,3010.0,OUT045
FDU50,2018.0,OUT035
FDG40,728.0,OUT035
FDW10,2498.0,OUT018
FDX51,3164.0,OUT013
NCP17,964.0,OUT045
FDP21,3052.0,OUT035
FDL04,1600.0,OUT045
FDV23,1984.0,OUT013
FDF24,1394.0,OUT046
FDH56,3324.0,OUT027
FDB51,1120.0,OUT049
FDI58,3032.0,OUT027
FDR20,874.0,OUT013
FDC51,1748.0,OUT018
FDB16,2844.0,OUT027
FDE40,1144.0,OUT049
NCM17,870.0,OUT035
FDU56,3078.0,OUT035
FDS32,412.0,OUT019
FDX02,3644.0,OUT049
FDT39,3818.0,OUT027
FDE35,1100.0,OUT017
NCI42,1444.0,OUT019
DRL23,1722.0,OUT046
FDA10,1950.0,OUT046
FDA11,1572.0,OUT013
NCM06,2530.0,OUT046
NCT05,4206.0,OUT035
NCQ02,1058.0,OUT010
NCY06,2172.0,OUT049
FDY56,3740.0,OUT035
FDL02,1862.0,OUT035
NCI06,2934.0,OUT035
FDQ14,2308.0,OUT045
FDQ12,3710.0,OUT017
FDP36,870.0,OUT046
FDK21,5412.0,OUT027
FDO40,2280.0,OUT045
NCK54,60.0,OUT019
FDY09,2526.0,OUT018
NCW30,4220.0,OUT049
NCC55,2032.0,OUT027
FDE58,1596.0,OUT018
FDR39,2944.0,OUT013
FDU28,3112.0,OUT049
FDH08,3708.0,OUT017
FDG35,2770.0,OUT045
FDG22,764.0,OUT049
FDC34,2660.0,OUT035
FDP15,3728.0,OUT018
FDK34,1872.0,OUT010
FDU45,2052.0,OUT035
FDQ04,2080.0,OUT027
FDX22,3094.0,OUT018
FDB45,1776.0,OUT017
NCH43,4872.0,OUT027
DRE60,3534.0,OUT046
FDD17,5176.0,OUT027
NCM54,2136.0,OUT017
NCH55,2068.0,OUT013
NCT06,2728.0,OUT017
FDA48,4932.0,OUT027
FDY58,5052.0,OUT027
FDO25,3244.0,OUT045
FDN50,1512.0,OUT045
FDH35,2758.0,OUT035
FDK09,3504.0,OUT045
FDO16,1372.0,OUT013
FDW11,968.0,OUT045
FDU47,3726.0,OUT027
NCQ42,150.0,OUT010
FDK55,2892.0,OUT027
FDN08,2012.0,OUT049
FDT57,3680.0,OUT045
FDJ12,3056.0,OUT018
DRL59,976.0,OUT017
NCN53,622.0,OUT046
FDO51,-1114.0,OUT010
FDK56,3068.0,OUT017
FDY12,1042.0,OUT035
FDU15,820.0,OUT035
FDQ19,3910.0,OUT046
DRF15,2376.0,OUT045
DRE25,-420.0,OUT019
FDK57,1616.0,OUT018
FDD33,1726.0,OUT010
FDR34,5120.0,OUT027
FDU04,1872.0,OUT045
FDE35,-844.0,OUT019
NCD31,2732.0,OUT035
FDJ56,1686.0,OUT035
NCU53,2630.0,OUT046
FDD39,3532.0,OUT035
NCU17,-244.0,OUT019
FDJ20,2030.0,OUT046
NCW41,2220.0,OUT018
FDL52,842.0,OUT035
FDS39,2398.0,OUT035
DRJ47,2682.0,OUT045
FDP13,-1204.0,OUT010
DRK39,-606.0,OUT010
FDF28,168.0,OUT010
FDB09,1926.0,OUT045
FDM51,1686.0,OUT046
DRM49,504.0,OUT018
DRF23,2804.0,OUT013
DRH01,2868.0,OUT035
FDH12,3160.0,OUT027
FDA28,156.0,OUT019
FDW37,1160.0,OUT018
FDF02,1670.0,OUT046
DRL37,742.0,OUT046
NCF43,2330.0,OUT046
FDH08,1706.0,OUT010
FDR34,1796.0,OUT019
NCK19,3148.0,OUT049
NCD55,440.0,OUT018
FDT27,3844.0,OUT049
FDQ57,2266.0,OUT045
FDA47,2758.0,OUT035
DRG15,2476.0,OUT027
FDE05,2096.0,OUT018
FDN46,1546.0,OUT046
FDX27,2984.0,OUT027
FDT51,1758.0,OUT045
FDU33,816.0,OUT013
FDJ16,2412.0,OUT027
FDD20,76.0,OUT019
FDT36,668.0,OUT049
DRF15,3872.0,OUT027
FDN52,-460.0,OUT010
FDC22,4512.0,OUT027
FDX15,2452.0,OUT045
FDT13,3000.0,OUT013
FDU04,2052.0,OUT017
FDU31,1588.0,OUT019
FDW59,2836.0,OUT027
NCO29,2642.0,OUT046
FDL15,2564.0,OUT035
FDI41,2472.0,OUT049
FDQ48,1756.0,OUT049
DRI39,936.0,OUT013
FDI08,4036.0,OUT013
FDC21,1928.0,OUT049
FDF58,1174.0,OUT035
FDS08,910.0,OUT010
FDE47,1892.0,OUT045
NCP18,536.0,OUT019
NCR41,1596.0,OUT013
FDA27,4096.0,OUT013
FDA43,3266.0,OUT035
FDA49,1320.0,OUT045
NCE55,2528.0,OUT018
DRM49,2248.0,OUT027
FDF22,4832.0,OUT027
FDQ15,1058.0,OUT018
NCS54,2886.0,OUT017
NCY05,648.0,OUT013
FDR45,3798.0,OUT046
FDK57,2036.0,OUT049
FDF41,1976.0,OUT010
FDV21,1994.0,OUT046
FDD51,758.0,OUT046
FDF33,1782.0,OUT046
FDA38,3782.0,OUT046
FDR56,3066.0,OUT045
NCN41,2048.0,OUT017
FDC60,2908.0,OUT027
FDB47,3204.0,OUT045
DRH01,2800.0,OUT013
FDW08,1678.0,OUT046
FDF38,2170.0,OUT027
FDY32,2672.0,OUT017
FDG34,1920.0,OUT049
FDG47,2212.0,OUT019
NCF18,3138.0,OUT035
FDL39,1028.0,OUT019
NCH55,2154.0,OUT035
DRJ35,1108.0,OUT049
FDS44,3940.0,OUT035
DRE01,3460.0,OUT018
FDY39,3004.0,OUT013
FDY32,2270.0,OUT018
FDR33,3236.0,OUT027
NCP50,1428.0,OUT049
FDZ47,1354.0,OUT018
FDU57,2572.0,OUT049
FDY44,3168.0,OUT013
DRH59,918.0,OUT018
FDB03,5268.0,OUT027
FDY46,2884.0,OUT045
FDM39,2698.0,OUT045
FDY36,1366.0,OUT035
NCM55,3056.0,OUT035
FDJ50,-1024.0,OUT010
DRL60,2432.0,OUT013
NCJ54,3768.0,OUT049
FDX59,684.0,OUT017
FDI07,3236.0,OUT013
DRF51,-1280.0,OUT010
FDM14,1872.0,OUT017
FDP21,2960.0,OUT045
FDE40,1218.0,OUT035
FDE05,2538.0,OUT035
FDM13,3564.0,OUT027
FDC34,3968.0,OUT027
NCI55,1690.0,OUT018
NCE43,2384.0,OUT018
FDW58,1446.0,OUT018
FDG60,3624.0,OUT045
FDV31,2886.0,OUT017
FDR47,3156.0,OUT013
FDM60,-1156.0,OUT019
NCF06,3796.0,OUT018
NCN26,3328.0,OUT027
FDQ59,1544.0,OUT049
FDF09,646.0,OUT046
NCS06,4280.0,OUT017
FDT44,1894.0,OUT046
FDI19,3954.0,OUT017
FDT22,1076.0,OUT017
NCF54,4160.0,OUT027
DRG25,2874.0,OUT045
FDB59,3232.0,OUT017
FDQ37,3176.0,OUT017
FDP56,942.0,OUT035
FDW44,2924.0,OUT035
FDJ26,1532.0,OUT010
FDU43,3516.0,OUT018
FDW33,1596.0,OUT045
NCX53,3736.0,OUT027
FDN56,454.0,OUT010
DRF15,2532.0,OUT049
FDO33,1928.0,OUT017
FDZ39,-174.0,OUT010
NCJ19,1004.0,OUT017
FDU01,3130.0,OUT035
FDT12,3734.0,OUT035
NCM18,728.0,OUT018
FDP19,2132.0,OUT017
NCR42,676.0,OUT049
FDN10,1914.0,OUT046
FDG44,996.0,OUT017
FDQ10,2742.0,OUT046
DRH13,1804.0,OUT049
FDT52,3948.0,OUT013
FDM56,1696.0,OUT045
NCO43,-276.0,OUT010
NCV29,2956.0,OUT035
NCF06,4136.0,OUT013
FDO50,1610.0,OUT035
FDT59,3664.0,OUT013
FDX40,2120.0,OUT027
FDE50,3116.0,OUT017
FDX51,3280.0,OUT017
NCD30,1310.0,OUT018
FDK15,1636.0,OUT013
FDL12,968.0,OUT045
FDK46,4192.0,OUT017
DRH49,-590.0,OUT010
FDQ57,2358.0,OUT046
FDY59,1614.0,OUT017
FDO09,3880.0,OUT018
NCG30,2146.0,OUT035
FDM09,2828.0,OUT017
NCN17,3072.0,OUT027
NCS42,1476.0,OUT013
FDD02,-20.0,OUT019
FDE34,2904.0,OUT013
FDU38,2964.0,OUT045
FDB33,2526.0,OUT046
NCJ29,1512.0,OUT017
FDZ27,950.0,OUT035
FDI40,1672.0,OUT013
FDG22,728.0,OUT013
FDT51,1944.0,OUT017
FDF20,2864.0,OUT018
FDV50,2078.0,OUT035
FDT02,728.0,OUT049
DRC49,2402.0,OUT017
FDF26,2580.0,OUT049
FDV52,2078.0,OUT035
FDX59,708.0,OUT049
FDV25,3646.0,OUT035
FDW23,2096.0,OUT027
FDE53,1452.0,OUT018
FDA19,2180.0,OUT017
FDH22,2010.0,OUT046
NCO41,1612.0,OUT013
FDX12,3970.0,OUT017
FDF17,3146.0,OUT013
FDS11,3486.0,OUT045
FDR51,2554.0,OUT035
FDT49,-240.0,OUT010
FDC56,1936.0,OUT013
FDR13,3372.0,OUT027
FDQ60,2108.0,OUT035
FDN38,4072.0,OUT049
NCL29,2524.0,OUT013
FDO13,4048.0,OUT027
FDE26,2000.0,OUT018
FDA31,810.0,OUT010
FDX14,1360.0,OUT035
FDA34,2692.0,OUT045
FDF26,2520.0,OUT013
FDE38,2568.0,OUT045
DRI11,1838.0,OUT046
FDQ60,3386.0,OUT027
FDL21,2178.0,OUT027
DRC12,4488.0,OUT027
FDC47,3598.0,OUT046
FDE57,2156.0,OUT045
FDT14,1884.0,OUT045
NCZ53,3022.0,OUT046
FDE28,3388.0,OUT018
FDR19,2466.0,OUT035
NCF54,860.0,OUT019
FDZ08,1374.0,OUT046
NCJ05,2172.0,OUT018
FDF59,2042.0,OUT046
NCO05,1756.0,OUT035
FDW24,544.0,OUT018
NCX42,2364.0,OUT018
NCA53,918.0,OUT035
FDI45,916.0,OUT019
FDG46,1886.0,OUT046
FDM20,1932.0,OUT010
FDW11,-896.0,OUT010
FDX08,2986.0,OUT035
NCK17,830.0,OUT035
FDK32,2184.0,OUT018
NCA42,2678.0,OUT035
DRI01,2852.0,OUT035
NCL55,4072.0,OUT049
DRE25,1236.0,OUT018
FDD14,2984.0,OUT017
FDB10,3726.0,OUT046
DRN11,2424.0,OUT035
FDP38,568.0,OUT018
NCA30,3072.0,OUT017
FDT15,2964.0,OUT017
NCP55,668.0,OUT018
FDF12,2496.0,OUT035
FDM21,3752.0,OUT018
FDX56,3444.0,OUT035
FDF10,2450.0,OUT017
FDT32,2976.0,OUT045
FDM51,1408.0,OUT018
NCR50,2182.0,OUT018
FDI19,3928.0,OUT049
FDX21,1828.0,OUT017
FDR31,2508.0,OUT035
FDY02,4190.0,OUT013
NCA29,2634.0,OUT045
NCX17,3658.0,OUT046
FDM12,2986.0,OUT045
FDI53,4032.0,OUT027
NCU30,2716.0,OUT049
FDC56,3368.0,OUT027
FDK27,1696.0,OUT018
NCK18,2754.0,OUT017
FDB52,2172.0,OUT019
DRG25,4436.0,OUT027
FDZ13,876.0,OUT049
FDB57,1700.0,OUT019
FDR40,1418.0,OUT046
NCO14,-1140.0,OUT019
NCN19,2952.0,OUT045
FDQ28,620.0,OUT019
FDO13,2332.0,OUT018
FDK48,1288.0,OUT013
FDU07,2140.0,OUT018
FDW20,1994.0,OUT046
FDV12,-268.0,OUT010
FDH24,2550.0,OUT013
FDV59,3516.0,OUT049
FDK57,1838.0,OUT045
FDL16,2184.0,OUT027
NCQ17,2470.0,OUT046
FDJ15,2712.0,OUT018
FDX24,1620.0,OUT049
FDT47,1630.0,OUT046
FDT10,1156.0,OUT049
FDZ37,1196.0,OUT018
FDW43,5132.0,OUT027
DRN36,1644.0,OUT017
FDJ14,1284.0,OUT045
FDA32,3468.0,OUT013
FDJ38,1172.0,OUT019
FDQ57,2444.0,OUT017
NCQ41,1184.0,OUT019
FDG56,1140.0,OUT049
DRC13,3488.0,OUT027
FDV55,2440.0,OUT035
FDQ49,2480.0,OUT045
FDE29,-948.0,OUT010
FDR03,3348.0,OUT013
FDD45,1592.0,OUT049
FDN38,2068.0,OUT010
FDT56,1014.0,OUT046
FDT48,3146.0,OUT045
FDU03,3016.0,OUT049
FDC56,-66.0,OUT010
NCO43,3046.0,OUT027
FDQ27,1796.0,OUT017
FDR03,3338.0,OUT046
DRH23,-1056.0,OUT010
FDG22,626.0,OUT045
NCJ42,1706.0,OUT013
FDR24,1530.0,OUT046
FDW60,2994.0,OUT035
FDJ08,3024.0,OUT013
DRL59,592.0,OUT018
FDG60,1760.0,OUT010
FDW27,2616.0,OUT017
FDX14,966.0,OUT018
FDC20,960.0,OUT013
NCS29,3868.0,OUT018
FDJ56,1602.0,OUT046
FDB20,-644.0,OUT019
FDL28,5108.0,OUT027
FDW01,2128.0,OUT018
FDL03,3202.0,OUT046
FDX22,3472.0,OUT049
FDJ21,2500.0,OUT035
FDR31,2326.0,OUT045
FDG21,2582.0,OUT035
FDS22,2226.0,OUT027
FDK08,1778.0,OUT035
FDE17,2184.0,OUT018
NCN30,1656.0,OUT017
FDT50,1622.0,OUT046
NCX42,2712.0,OUT049
FDJ12,3482.0,OUT035
NCA18,3326.0,OUT027
FDP23,1544.0,OUT019
FDX12,3776.0,OUT013
FDN40,2140.0,OUT018
FDV48,1458.0,OUT035
NCY54,2728.0,OUT013
FDL16,-1184.0,OUT010
FDR45,3508.0,OUT018
